ESC_high_1	ESC_low_1	ESC_high_2	ESC_low_2	ESC_high_3	ESC_low_3	ESC_high_4	ESC_low_4
ENSMUSG00000101754	0	0	0	0	0	0	0	0
ENSMUSG00000101755	0	0	2	3	0	1	2	0
ENSMUSG00000101756	0	0	0	0	0	0	0	0
ENSMUSG00000101757	0	0	0	0	0	0	0	0
ENSMUSG00000101758	0	0	0	0	0	0	0	0
ENSMUSG00000101759	0	0	0	0	0	0	0	0
ENSMUSG00000101760	0	0	0	0	0	0	0	0
ENSMUSG00000101761	0	0	0	0	0	0	0	0
ENSMUSG00000101762	0	0	0	0	0	0	0	0
ENSMUSG00000101763	0	0	0	0	0	0	0	0
ENSMUSG00000101764	0	0	0	0	0	0	0	0
ENSMUSG00000101765	0	0	0	0	0	0	0	0
ENSMUSG00000101766	0	0	0	0	0	0	0	0
ENSMUSG00000101768	5.89624754028493	0	5.33833174211853	1.61610283855494	4.60015385838408	3.74332020235747	0.27619863413532	10.0401886489182
ENSMUSG00000101769	0	0	0	0	0	0	0	0
ENSMUSG00000101770	0	0	0	0	0	0	0	0
ENSMUSG00000101771	0	0	0	0	0	0	0	0
ENSMUSG00000101772	0	0	0	0	0	0	0	0
ENSMUSG00000101773	8	0	8.1796730902606	6.91236073334571	1.00970766541964	10	10.3804860549368	6
ENSMUSG00000101774	0	0	0	0	0	0	0	0
ENSMUSG00000101775	0	0	0	0	0	0	0	0
ENSMUSG00000101776	30.367035263119	7.60259285574425	26.3996179316148	43.737720199584	25.105525581214	37.3460809782327	38.9355322806286	37.5871223677315
ENSMUSG00000101777	0	0	0	0	0	0	0	0
ENSMUSG00000101778	1	1	2	1	0	0	0	1
ENSMUSG00000101779	0	0	0	0	0	0	0	0
ENSMUSG00000101780	0	0	0	0	0	0	0	0
ENSMUSG00000101781	0	0	0	0	0	0	0	0
ENSMUSG00000101782	0	0	0	0	0	0	0	0
ENSMUSG00000101783	0	0	0	0	0	0	0	0
ENSMUSG00000101784	0	0	0	0	0	0	0	0
ENSMUSG00000101785	0	0	0	0	0	0	0	0
ENSMUSG00000101786	0	0	0	0	0	0	0	0
ENSMUSG00000101787	0	0	0	0	0	0	0	0
ENSMUSG00000101788	0	0	0	0	0	0	0	0
ENSMUSG00000101789	0	0	0	0	0	0	0	0
ENSMUSG00000101790	0	0	0	0	0	0	0	0
ENSMUSG00000101791	0	0	0	0	0	0	0	0
ENSMUSG00000101792	9.8297777857347	1.04589838772398	9.7089699975655	11.8434937786488	6.48695778372499	8.18697942520297	25.7229454813909	16.8665060718866
ENSMUSG00000101793	0	0	0	0	0	0	0	0
ENSMUSG00000101794	0	0	0	0	0	0	0	0
ENSMUSG00000101795	386.934640258858	346.742253374312	304.191542852567	326.733184913786	352.003631080087	310.940369151367	422.267061375539	361.141831455859
ENSMUSG00000101796	0	0	0	0	0	0	0	0
ENSMUSG00000101797	0	0	0	0	0	0	0	0
ENSMUSG00000101798	0	0	0	0	0	0	0	1.14042485090533
ENSMUSG00000101799	2.003528753079	0	3.30803918832554	6.6822725602105	3.22192458167222	1.44046334841563	0	7.30700117894356
ENSMUSG00000101800	0	0	0	14.2658409272427	0	0	0	0
ENSMUSG00000101801	1	0	0	1	0	2	1	2
ENSMUSG00000101802	0	0	0	0	0	0	0	0
ENSMUSG00000101803	0	0	0	0	0	0	0	0
ENSMUSG00000101804	0	0	0	0	0	0	0	0
ENSMUSG00000101805	0	0	0	0	0	0	0	0
ENSMUSG00000101806	0	0	0	0	0	0	0	0
ENSMUSG00000101807	1.00004524041431	0	0	0	0	0	0	0
ENSMUSG00000101808	0.00701915157010533	0	0	0	0	0	0	0
ENSMUSG00000101809	0	0	0	0	0	0	0	0
ENSMUSG00000101810	0	0	2.01908903677502	3.00984087762438	1.79373449676315	0	0	0
ENSMUSG00000101811	0	0	0	0	0	0	0	0
ENSMUSG00000101812	0	0	0	0	0	0	0	0
ENSMUSG00000101813	0.195822526096744	0	0.222623322941988	0	0	0.208474222600228	0	0.283371336043628
ENSMUSG00000101814	0	1.02853058862711	0	0	0	0	0	0
ENSMUSG00000101815	0.0446381631580084	0	0	0	0	0	0	0
ENSMUSG00000101816	0	0	0	0	0	0	0	0
ENSMUSG00000101817	0	0	0	0	0	0	0	0
ENSMUSG00000101818	0	0	0	0	0	0	0	0
ENSMUSG00000101819	0	0	0	0	0	0	0	0.0823845638837206
ENSMUSG00000101820	0	0	0	0	0	0	0	0
ENSMUSG00000101821	0	0	0	0	0	0	0	0
ENSMUSG00000101822	0	0	0	0	0	0	0	0
ENSMUSG00000101823	7.11142987482741	1.00176225878289	10.1185302576046	15.4019226333134	3.07306906678888	8.19359656780733	13.3386819224344	8.65315787779433
ENSMUSG00000101824	0	0	0	0	0	0	0	0
ENSMUSG00000101825	0	0	0	0	0	0	0	0
ENSMUSG00000101826	10	23	13	4	11	5	9	10
ENSMUSG00000101827	0	0	0	0	0	1	0	0
ENSMUSG00000101829	0	0	0	0	0	0	0	0
ENSMUSG00000101830	0	0	0	0	0	0	0	0
ENSMUSG00000101831	0	0	0	0	0	0	0	0
ENSMUSG00000101832	0	0	1	1	0	0	0	0
ENSMUSG00000101833	0	0	0	0	0	0	0	0
ENSMUSG00000101834	0	0	0	0	1.08488462028693	0	0	0
ENSMUSG00000101835	0	0	0	0	0	0	0	0
ENSMUSG00000101836	0	0	0	0	0	0	0	0
ENSMUSG00000101837	0	0	0	0	0	0	0	0
ENSMUSG00000101838	1	0	0	0	0	0	5.68622893332496	0
ENSMUSG00000101839	0	0	0	0	0	0	0	0
ENSMUSG00000101840	0	0	1	0	0	0	0	0
ENSMUSG00000101841	6.44393991804676	0	2.19629330888756	6.08139293573567	6.34144616254165	0	7.7026568309514	4.52981409858397
ENSMUSG00000101842	0	0	0	0	0	0	0	0
ENSMUSG00000101843	0	0	0	0	0	0	0	0
ENSMUSG00000101844	0	0	0	0	0	0	0	0
ENSMUSG00000101845	9.03201038349101	0	1.13583277271468	9.41845417039891	2.19392729855394	2.36438968818566	1.07788303101851	2.08458011455642
ENSMUSG00000101846	0	0	0	0	0	0	0	0
ENSMUSG00000101847	0	0	0	0	0	0	0	0
ENSMUSG00000101848	0	0	0	0	0	0	0	0
ENSMUSG00000101849	14	5	8	6	6	15	15	24
ENSMUSG00000101850	0	0	0	0	0	0	0	0
ENSMUSG00000101851	0	0	0	0	0	0	0	0
ENSMUSG00000101852	0	0	0	0	0	0	0	0
ENSMUSG00000101853	0	0	0	0	0	0	3	0
ENSMUSG00000101854	0	0	0	0	0	0	0	0
ENSMUSG00000101855	3	0.499999943730911	0	3	0	1	1	0
ENSMUSG00000101856	19.3468273783197	1	15.8203501915455	32.0118846929617	24.1237052688583	20.3503598937171	21	43.5255536917321
ENSMUSG00000101857	0	0	0	0	0	0	0	0
ENSMUSG00000101858	0	0	0	0	0	0	0	0
ENSMUSG00000101859	0.400114058664332	0	0	0	0	0	0	0
ENSMUSG00000101860	0	0	0	0	0	0	0	0
ENSMUSG00000101861	0	0	0	0	0	0	0	0
ENSMUSG00000101862	0	0	0	1.00596758875118	0	1.00713776624923	0	0
ENSMUSG00000101863	0	0	0	0	0	0	0	0
ENSMUSG00000101864	0	0	0	0	0	0	0	0
ENSMUSG00000101865	2.71448663551149	0	0	0	0	0	0	0
ENSMUSG00000101866	0	0	0	0	0	0	0	0
ENSMUSG00000101867	0	0	0	0.773454138671213	0	3.24926482935859	0	0
ENSMUSG00000101868	0	0	0	0	0	0	0	0
ENSMUSG00000101869	0	0	0	0	0	0	0	0
ENSMUSG00000101870	0	0	0	0	0	0	0	0
ENSMUSG00000101871	0	0	0	0	0	0	0	0
ENSMUSG00000101872	16	1.34077049940273	15	14	21	24	16	11
ENSMUSG00000101873	0	0	0	0	0	0	0	0
ENSMUSG00000101874	0	0	0	0	0	0	0	0
ENSMUSG00000101875	1.02579574073877	1.89511387038931	0	0	0	2.0409033779153	2.03512800513901	1.01862481241901
ENSMUSG00000101877	0	0	0	0	0	0	0	0
ENSMUSG00000101878	820.43928196961	1170.63387851921	386.783585620161	174.333867849143	1138.84897757958	575.103633289177	416.579997414081	765.951279009098
ENSMUSG00000101879	0	0	0	0	0	0	0	0
ENSMUSG00000101880	0	0	0	1	0	0	0	0
ENSMUSG00000101881	0	0	0	0	0	0	0	0
ENSMUSG00000101882	0	0	0	0	0	0	0	0
ENSMUSG00000101883	0	0	0	0	0	0	0	0
ENSMUSG00000101884	0	0	0	0	0	0	0	0
ENSMUSG00000101885	0	0	0	0	0	0	0	0
ENSMUSG00000101886	0	0	0	0	0	0	0	0
ENSMUSG00000101887	0	0	0	0	0	0	0	0
ENSMUSG00000101888	0	0	0	0	0	0	0	0
ENSMUSG00000101890	0	0	0	0	0	0	0	0
ENSMUSG00000101891	0	0	0	0	0	0	0	0
ENSMUSG00000101892	1391.63887702147	219.744008039316	1366.26724877336	1334.51112514206	1855.83655968216	1594.9405771116	1174.77465418865	1416.91347386993
ENSMUSG00000101893	0	0	0	0	0	0	0	0
ENSMUSG00000101894	0	0	0	0	0	0	0	0
ENSMUSG00000101895	4	0	3	6	1	0	2	0
ENSMUSG00000101896	0	0	0	0	1.00071654811447	0	0	0
ENSMUSG00000101897	0	0	0	0	0	0	0	0
ENSMUSG00000101898	0	0	0	0	0	0	0	0
ENSMUSG00000101899	0	0	0	0	0	0	0	0
ENSMUSG00000101900	0	0	0	0	0	0	0	0
ENSMUSG00000101901	0	0	0	0	0	0	0	0
ENSMUSG00000101902	0	0	0	0	0	0	0	0
ENSMUSG00000101903	0	0	0	0	0	0	0	0
ENSMUSG00000101904	0	0	12.6994939287161	0	0	7.40391645097216	24.0865143826342	0
ENSMUSG00000101905	0	0	0	0	0	0	0	2
ENSMUSG00000101906	27.3647282006224	13.0862222047397	31.758351510945	32.8495956423628	13.3084951576328	47.8344839126067	68.6527683076128	54.6465115731312
ENSMUSG00000101907	0	0	0	0	0	0	0	0
ENSMUSG00000101908	0	0	0	0	0	0	0	0
ENSMUSG00000101909	0	0	2.08694536174231	0	0	0	0	0
ENSMUSG00000101910	0	0	0	0	0	0	0	0
ENSMUSG00000101911	0	0	0	0	0	0	0	0
ENSMUSG00000101912	0	0	0	0	0	0	0	0
ENSMUSG00000101913	0	0	0	0	0	0	0	0
ENSMUSG00000101914	0	0	0	0	0	0	0	0
ENSMUSG00000101915	0	0	0	0	0	0	0	0
ENSMUSG00000101916	1.88156910798362	0	2.00586244824949	0	2.00217856197642	0	0	0
ENSMUSG00000101917	0	0	0	0	0	0	0	0
ENSMUSG00000101918	0	0	0	0	0	0	0	0
ENSMUSG00000101919	0	0	0	0	0	0	0	0
ENSMUSG00000101920	0	0	0	0	0	0	0	0
ENSMUSG00000101921	0	0	0	1	0	0	0	0
ENSMUSG00000101922	0	0	0	0	0	0	0	0
ENSMUSG00000101923	0	0	0	0	0	0	0	0
ENSMUSG00000101925	1.06541348858712	1	0	0	1.08223726598546	0	1.04218791784897	0
ENSMUSG00000101927	0	0	0	0	0	0	0	0
ENSMUSG00000101928	0	0	0	0	0	0	0	0
ENSMUSG00000101929	0	0	0	0	0	0	0	0
ENSMUSG00000101930	1.02143321444732	0	0	1.00328183294807	0	0	2.00192660930373	1.00163692320804
ENSMUSG00000101931	0	0	0	0	0	0	0	0
ENSMUSG00000101932	0	0	0	0	0	0	0	0
ENSMUSG00000101933	0	0	0	0	0	0	0	0
ENSMUSG00000101934	0	0	0	0	0	0	0	0
ENSMUSG00000101935	0	0.620855401942505	0	0	0	0	0	0
ENSMUSG00000101936	0	0	0	0	1	0	0	1
ENSMUSG00000101937	0	0	1.00109268530485	0	0	0	0	0
ENSMUSG00000101938	0	0	0	0	0	0	0	0
ENSMUSG00000101939	1512.24849064972	302.742096578009	1071.86897343893	424.195816596853	1666.45013147107	183.317306511829	482.922479805107	664.949358581611
ENSMUSG00000101940	0	0	0	0	0	0	4	0
ENSMUSG00000101941	1.57067205212891	0	0	2	0	1	7	1.09464942384669
ENSMUSG00000101942	0	0	0	0	0	1	0	2
ENSMUSG00000101943	0	0	0	0	0	0	0	0
ENSMUSG00000101944	0	0	0	0	0	0	0	0
ENSMUSG00000101945	0	0	0	0	0	0	0	0
ENSMUSG00000101946	0	0	0	0	0	0	0	0
ENSMUSG00000101947	0	0	0	0	0	0	0	0
ENSMUSG00000101948	0	0	0	0	0	0	0	0
ENSMUSG00000101949	0	1	0	0	1	0	0	0
ENSMUSG00000101950	0	0	0	0	0	0	0	0
ENSMUSG00000101951	0	0	0	2	0	0	4	0
ENSMUSG00000101952	6.22044676600881	8.08130792508748	7.70507702350098	8.62170504597315	13.8143221048324	9.79201985308015	4.38834313652782	17.7187859267171
ENSMUSG00000101953	0	1.01126044561583	0	0	0	0	1.00092322205238	0
ENSMUSG00000101954	0	0	0	0	0	0	0	0
ENSMUSG00000101955	4	0	0	0	0	2	0	0
ENSMUSG00000101956	0	0	0	0	0	0	0	0
ENSMUSG00000101957	0	0	0	0	0	0	0	0
ENSMUSG00000101958	1.03304917676296	0	6.12506074841259	1.1088562486659	0	2.03549824305177	0	1.15602959421474
ENSMUSG00000101959	24.5164617728532	3.97072848325801	20.0682792243767	29.0795263157895	15.420811634349	35	16.5470459833795	15.3463287165282
ENSMUSG00000101960	0	0	0	0	0	0	0	0
ENSMUSG00000101961	0	0	0	0	0	0	0	0
ENSMUSG00000101962	0	0	0	0	0	0	0	0
ENSMUSG00000101963	2.31077064764344	2.12001745020115	5	3.58434901065469	0	4.01649506501166	3	1.00305175402513
ENSMUSG00000101964	0	0	3	2	0	0	5	5
ENSMUSG00000101965	0	1	0	1.0395435761783	0	0	0	0
ENSMUSG00000101966	3.36734139565497	0	0	1.1786213916555	1.01550054570817	1.36735424026371	3.3963184203025	2.98965912144956
ENSMUSG00000101967	0	0	0	0	0	0	0	0
ENSMUSG00000101968	0	0	2	0	0	0	0	1
ENSMUSG00000101969	7.20379608094023	0	8.53251850512053	13.1444625485735	8.60940037626618	9.06545516932714	12.9311682547548	30.4034702528224
ENSMUSG00000101970	314.019156959849	75.3062589870453	344.638232795071	322.6995113526	267.409060147272	315.537021863687	350.580537340779	439.943853307044
ENSMUSG00000101971	0.0240859515629829	0	0	0	0	0	0	0
ENSMUSG00000101972	22.2598003247981	0.062830731491784	12.8148513825485	11.585524315841	10.2860470832205	25.6326507732044	29.996177298287	12.7332524848053
ENSMUSG00000101973	1	0	0	1	0	0	0	0
ENSMUSG00000101974	0	0	0	0	0	0	0	0
ENSMUSG00000101975	0	0	0	0	0	0	0	0
ENSMUSG00000101976	0	0	0	0	0	0	0	0
ENSMUSG00000101977	0	0	0	0	0	0	0	0
ENSMUSG00000101978	0	0	0	0	0	0	0	0
ENSMUSG00000101980	0	0	0	0	0	0	0	0
ENSMUSG00000101981	0	0	0	0	0	0	0	0
ENSMUSG00000101982	0	0	0	0	0	0	0	0
ENSMUSG00000101983	0	0	0	0	0	0	0	0
ENSMUSG00000101984	0	0	0	0	0	0	0	0
ENSMUSG00000101985	0	0	0	0	0	0	0	0
ENSMUSG00000101986	0	0	0	0	0	0	3.18428768942037	0
ENSMUSG00000101987	0	0	0	0	0	0	0	0
ENSMUSG00000101988	0	0	0	0	0	0	0	0
ENSMUSG00000101989	0.0240859515629829	0	0	0	0	0	0	0
ENSMUSG00000101990	0	0	0	0	0	0	0	0
ENSMUSG00000101991	0	0	0	0	0	0	0	0
ENSMUSG00000101992	0	0	0	0	0	0	0	0
ENSMUSG00000101993	0	0	0	0	0	0	0	0
ENSMUSG00000101994	0	0	0	0	0	0	0	0
ENSMUSG00000101995	27.2369719312215	0	31.3086638035041	27.6565122183233	13.6535428158118	30.5727818108118	21.9645886559507	21.5898868531369
ENSMUSG00000101996	0	0	0	0	0	0	0	0
ENSMUSG00000101997	0	0	2	1	0	0	0	0
ENSMUSG00000101998	0	0	0	0	0	0	0	0
ENSMUSG00000102000	0	0	0	0	0	0	0	0
ENSMUSG00000102001	0	0	0	0	0	0	0	0
ENSMUSG00000102002	0	0	0	0	0	0	0	0
ENSMUSG00000102003	0	0	0	0	0	0	0	0
ENSMUSG00000102004	0	0	0	0	1	0	0	0
ENSMUSG00000102005	0	0	0	0	0	0	0	0
ENSMUSG00000102006	0	0	0	0	0	0	0	0
ENSMUSG00000102008	0	0	0	0	0	0	0	0
ENSMUSG00000102009	0	0	0	1	0	0	0	0
ENSMUSG00000102010	0	0	0	0	0	0	0	0
ENSMUSG00000102011	0	0	0	0	0	0	0	0
ENSMUSG00000102012	2.03563422605457	0	0	0.896964399802059	0	0	0	0
ENSMUSG00000102013	3.08995583451166	0	4.18249467353158	1.00415059412398	0	1.0167309685988	6.06675543560944	2
ENSMUSG00000102014	4	1	5	4	12	9	19	11
ENSMUSG00000102015	0	0	0	0	0	0	0	0
ENSMUSG00000102016	0	0	0	0	0	0	0	0
ENSMUSG00000102017	0	0	0	0	0	0	0	0
ENSMUSG00000102018	10.6405515280657	0	6	5	10.3184517020277	6.68723428760158	14	35
ENSMUSG00000102019	0	0	0	0	0	0	0	0
ENSMUSG00000102020	0	0	0	0	0	0	0	0
ENSMUSG00000102022	0	0	0	0	0	0	0	0
ENSMUSG00000102023	0	0	0	0	0	0	0	0
ENSMUSG00000102025	0	0	0	0	0	0	0	0
ENSMUSG00000102026	0	0	0	0	0	0	0	0
ENSMUSG00000102027	0	1	0	0	0	0	0	0
ENSMUSG00000102028	0	0	0	0	0	0	0	0
ENSMUSG00000102029	0	1	0	0	0	0	0	0
ENSMUSG00000102030	0	0	4.20641002044945	3.79118034876701	3.80083517396465	0	0	2.1419023569907
ENSMUSG00000102031	0	0	0	0	0	0	0	0
ENSMUSG00000102032	0	0	0	0	0	0	0	0
ENSMUSG00000102033	0	0	0	0	0	0	0	0
ENSMUSG00000102035	0	0	0	0	0	0	0	0
ENSMUSG00000102036	7	9	3	11	9	11	16	11
ENSMUSG00000102037	0	0	0	0	0	0	0	0
ENSMUSG00000102038	31.3924810164997	7.08068282234647	22.4347319769252	13.5006149105167	25.7235026213816	14.4131134714266	16.6554308899983	6.88081608763033
ENSMUSG00000102039	0	0	0	0	0	0	0	0
ENSMUSG00000102040	0	0	0	0	0	0	0	0
ENSMUSG00000102041	0	0	0	0	0	0	0	0
ENSMUSG00000102042	0	0	0	0	0	0	0	0
ENSMUSG00000102043	0	0	0	0	0	0	0	0
ENSMUSG00000102044	0	0	0	0	0	0	0	0
ENSMUSG00000102045	0	0	0	0	0	0	0	0
ENSMUSG00000102046	0	0	0	0	0	0	0	0
ENSMUSG00000102047	0	0	3	1.08963193028129	1.08650300394384	5.85818961245053	13.75968985813	2.07962782816267
ENSMUSG00000102048	0	0	0	0	0	1.00075870975226	1.00067724193989	0
ENSMUSG00000102049	1008.75420127925	213.631963179449	974.151267104376	1105.93332653434	555.304965409499	417.33478903444	1031.16409308766	757.888658714065
ENSMUSG00000102050	0	0	0	0	0	0	0	0
ENSMUSG00000102051	0	0	0	0	0	0	0	0
ENSMUSG00000102052	0	0	0	0	0	0	0	0
ENSMUSG00000102053	0	0	0	0	0	0	0	0
ENSMUSG00000102054	0	0	0	0	0	0	0	0
ENSMUSG00000102055	0	0	1	2	0	0	4	0
ENSMUSG00000102056	0	0	0	0	0	0	0	0
ENSMUSG00000102057	0	0	0	0	0	0	0	0
ENSMUSG00000102058	0	0	0	0	0	0	0	0
ENSMUSG00000102059	0	0	2.03362671936778	1.62180390412437	1.08517547592638	0	1.02124180162319	2.021193907751
ENSMUSG00000102060	0	0	0	0	0	0	0	0
ENSMUSG00000102061	0.0240859515629829	0	0	0	0	0	0	0
ENSMUSG00000102062	0.311302216515222	0	1	1	0.370085128167365	0	0	1.92584891696987
ENSMUSG00000102063	0	0	0	0	0	0	0	0
ENSMUSG00000102064	2.22981526918014	1.36207368506287	17.5453257133167	7.97726244472256	10.2752950696635	16.3420084793704	5.51189754830123	6.21082497759973
ENSMUSG00000102065	0	0	0	0	0	0	0	0
ENSMUSG00000102066	0	0	0	0.0616108693144658	0	0	0	0
ENSMUSG00000102067	0	0	0	0	0	0	0	0
ENSMUSG00000102068	0	0	0	0	0	0	0	0
ENSMUSG00000102069	0	0	0	0	0	0	0	0
ENSMUSG00000102070	10.6220240351085	8575.15888479596	0.215567458890245	0.739664708739939	0.10680972483575	0.192369803190237	0.378824890948782	0.184265737111089
ENSMUSG00000102071	0	0	0	0	0	0	0	0
ENSMUSG00000102072	0	0	0	0	0	0	0	0
ENSMUSG00000102073	0	1	0	1	3	0	0	0
ENSMUSG00000102074	0	0	0	0	0	0	0	0
ENSMUSG00000102075	0	0	0	0	0	0	0	0
ENSMUSG00000102076	0	0	0	0	0	0	0	0
ENSMUSG00000102077	0	0	0	0	0	0	0	0
ENSMUSG00000102079	0	0	0	0	0	0	0	0
ENSMUSG00000102080	0	0	0	0	0	0	1	0
ENSMUSG00000102081	0	0	0	0	0	0	0	0
ENSMUSG00000102082	0	0	0	0	0	0	0	0
ENSMUSG00000102083	0	1.29726830034949	3.1785261959601e-05	0	0	1.01152131872116	0	1.01098609072401
ENSMUSG00000102084	0	0	0	0	0	0	0	0
ENSMUSG00000102085	3.30842690785634	0	5.13329050503443	2.01084461211333	3.00814387569962	0	2.00765826876548	0
ENSMUSG00000102087	0	0	0	0	0	0	0	0
ENSMUSG00000102088	0	0	0	0	0	0	0	0
ENSMUSG00000102090	0	0	1.0006762029866	1.00070779004275	1.00092719161593	0	0	1.00069669835421
ENSMUSG00000102091	0	0	0	0	0	0	0	0
ENSMUSG00000102092	0	0	0	0	0	0	0	0
ENSMUSG00000102093	0	1	2	4	0	0	0	0
ENSMUSG00000102095	1.02264768973086	0	2.02250483080313	0	3.33676685569763	0	3.67424215027902	5.44593052228307
ENSMUSG00000102096	0	0	0	0	0	0	0	0
ENSMUSG00000102097	7.22247987116364	3	4	2	3	1	11	0
ENSMUSG00000102098	0	0	0	0	0	0	0	0
ENSMUSG00000102099	1	0	0	0	0	0	0	0
ENSMUSG00000102100	0	0	0	0	0	0	0	1
ENSMUSG00000102101	65.1830556177583	13.2926625181682	79.9702627954365	60.4253797178607	79.939973764637	120.817572559709	68.191330782974	67.007561697216
ENSMUSG00000102102	0	0	0	0	0	0	0	0
ENSMUSG00000102103	0	0	0	0	0	0	0	0
ENSMUSG00000102104	0	0	0	0	0	0	0	0
ENSMUSG00000102105	0	0	0	0	0	0	0	0
ENSMUSG00000102106	0	0	0	0	0	0	0	0
ENSMUSG00000102107	0	0	0	0	0	0	0	0
ENSMUSG00000102108	0	0	0	0	0	0	0	0
ENSMUSG00000102109	0	0	0	0	0	0	0	0
ENSMUSG00000102110	0	0	0	0	0	0	0	0
ENSMUSG00000102111	0	0	0	0	0	0	0	0
ENSMUSG00000102112	2	1	6.00176122711938	9.01637428290152	6	10	1	8.01189554810738
ENSMUSG00000102113	0	0	0	0.107816788321168	0	0	0	0
ENSMUSG00000102114	0	0	0	0	0	0	0	0
ENSMUSG00000102115	0	0	0	0	0	0	0	0
ENSMUSG00000102116	0	0	0	0	0	0	0	0
ENSMUSG00000102117	14.1805065067338	5.86729710466409	7.73206499934895	5.54777078782518	6.6994974225062	6.66424835435166	13.2312060620078	8.90739472355168
ENSMUSG00000102118	0	0	0	0	0	0	0	0
ENSMUSG00000102119	0	0	0	0	0	0	0	0
ENSMUSG00000102120	0	0	0	0	0	0	0	0
ENSMUSG00000102121	0	0	0	0	0	0	0	0
ENSMUSG00000102122	0	0	0	0	0	0	0	0
ENSMUSG00000102123	0	0	0	0	1	2	0	0
ENSMUSG00000102124	0	0	1	0	0	0	0	0
ENSMUSG00000102125	0	0	0	0	0	0	0	0
ENSMUSG00000102126	0	0	0	0	0	0	0	0
ENSMUSG00000102127	0.0240859515629829	0	0	0	0	0	0	0
ENSMUSG00000102128	0	0	0	0	0	0	0	0
ENSMUSG00000102129	0	0	0	0	0	0	0	0
ENSMUSG00000102130	0	0	0	0	0	0	0	0
ENSMUSG00000102131	0	0	0	0	0	0	0	0
ENSMUSG00000102132	0	0	0	0	0	0	0	0
ENSMUSG00000102133	3.76841989717121	0	6.05907440074701	0	0	7.12240310050454	6.51008955840972	3.32548181122784
ENSMUSG00000102134	0	0	3.03339927848961	0	1.00351998888831	6.11472378556673	0	0
ENSMUSG00000102135	6.78436889186807	4.86443473368193	6.73894192069577	8.96916185774326	8.98256430677234	1.13626089813173	7.77092728569156	5.69425856791929
ENSMUSG00000102136	1.26909828331968	0	0	0	0	0	0	0
ENSMUSG00000102137	17.8366349212884	3.14348570853538	10.4869220402381	24.8757866984805	11.6592205527127	5.9000852849062	5.50699134913504	18.0259065662934
ENSMUSG00000102138	0	0	0	0	0	0	0	0
ENSMUSG00000102139	10	0	3	3	2.67536480370508	10	18	5
ENSMUSG00000102140	6.24067876569141	0	4.96327158072152	6.14442800982033	11.1441677191772	1.2326152968086	5.09001433950748	22.8059241969613
ENSMUSG00000102141	0	0	0	2.68998282124683	0	1	0	0
ENSMUSG00000102142	0	0	0	0	0	0	0	0
ENSMUSG00000102143	7.2313198806733	2.34752460774689	9.02716751973503	10.0026827249165	3.01197381567151	5.03288442406175	21.0825552022909	17.0344590654274
ENSMUSG00000102144	0	0	0	0	0	0	1	0
ENSMUSG00000102145	98.3695585202463	3.73029060753303	92.117783238435	112.736292119022	117.052787464145	103.685284933527	72.8528704883183	60.8402078318317
ENSMUSG00000102146	0.0240859515629829	0	0	0	0	0	0	0
ENSMUSG00000102147	0	0	0	0	0	0	0	0
ENSMUSG00000102148	1	1	4	1	0	0	0	0
ENSMUSG00000102149	0	0	0	0	0	0	0	0
ENSMUSG00000102150	0	0	0	0	0	0	0	0
ENSMUSG00000102151	6	2	5	4	4	5	3	1
ENSMUSG00000102152	0	0	6	3	1	7	5	4
ENSMUSG00000102153	11.2763842937081	0	13.1088506488977	8.38225155072201	5.33861695037484	8.39264738905625	1.03061881420555	13.4239160241305
ENSMUSG00000102154	0	0	0	2	2	0	0	0
ENSMUSG00000102155	0	0	0	0	0	0	0	0
ENSMUSG00000102157	0	1	7	3	0	1	1	0
ENSMUSG00000102158	3	0	0	0	0	0	0	0
ENSMUSG00000102159	0	0	0	0	0	0	0	0
ENSMUSG00000102160	0	0	2.01258247718351	1.00218842437156	0	1.00131294152997	3.00775210223341	0
ENSMUSG00000102162	0	0	0	1.00185467854028	0	1.00132049033423	3.0085504801371	3.00605931245052
ENSMUSG00000102163	0	0	0	0	0	0	0	0
ENSMUSG00000102164	0	0	0	0	0	0	0	0
ENSMUSG00000102166	0	0	0	0	0	0	0	0
ENSMUSG00000102167	0	0	0	0	0	0	0	0
ENSMUSG00000102168	0	0	0	0	0	0	0	0
ENSMUSG00000102169	0	0	0	0	0	0	0	0
ENSMUSG00000102170	0	0	0	0	0	0	0	0
ENSMUSG00000102172	5.32684027422073	0	0	5.62163187216847	0	0	6.02848008753593	1.0957860933544
ENSMUSG00000102173	0	0	0	0	0	0	0	0
ENSMUSG00000102174	0	0	0	0	0	0	0	0
ENSMUSG00000102175	0	0	0	0	0	0	0	0
ENSMUSG00000102176	0	0	0	0	0	0	0	0
ENSMUSG00000102177	0	0	0	0	0	0	0	0
ENSMUSG00000102178	0	0	0	0	0	0	0	0
ENSMUSG00000102179	25.3879990214961	3.60589324999979	25.3953950143128	14.4856082841113	25.7990362019193	22.5525285430316	30.5900896833256	22.4571812438354
ENSMUSG00000102180	0	0	0	0	0	0	0	0
ENSMUSG00000102181	0	0	0	0	0	0	0	0
ENSMUSG00000102182	0	0	0	0	0	0	0	0
ENSMUSG00000102184	0	0	0	0	0	0	0	0
ENSMUSG00000102185	4	1	7	10	8	9	8	8
ENSMUSG00000102186	0	0	0	0	0	0	1	0
ENSMUSG00000102187	0	0	0	0	0	0	0	0
ENSMUSG00000102188	0	0	0	0	0	0	0	0
